dateTime,valid,binCount0,binCount1,binCount2,binCount3,binCount4,binCount5,binCount6,binCount7,binCount8,binCount9,binCount10,binCount11,binCount12,binCount13,binCount14,binCount15,binCount16,binCount17,binCount18,binCount19,binCount20,binCount21,binCount22,binCount23,bin1TimeToCross,bin3TimeToCross,bin5TimeToCross,bin7TimeToCross,samplingPeriod,sampleFlowRate,temperature,humidity,pm1,pm2_5,pm10,rejectCountGlitch,rejectCountLongTOF,rejectCountRatio,rejectCountOutOfRange,fanRevCount,laserStatus,checkSum,target,is_train,prediction,predictionLabels,cleanProb,juulProb,lysolProb,febrezeProb,breathProb
2019-06-14 17:05:18.467969,1,76,6,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,37,499,566,28.315,49.286,0.21,0.65,14.58,4,0,59,4,0,619,62108,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:05:28.466845,1,77,9,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28,0,39,499,537,28.315,49.306000000000004,0.3,1.25,2.88,3,0,65,2,0,619,17312,clean,True,0,Clean,0.7,0.3,0.0,0.0,0.0
2019-06-14 17:05:38.465582,1,61,4,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,59,51,0,499,518,28.32,49.448,0.2,0.69,9.29,6,1,56,3,0,619,10680,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:05:48.449487,1,74,5,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,499,529,28.32,49.43,0.2,0.49,19.34,6,0,64,5,0,619,48141,clean,False,0,Clean,0.9,0.1,0.0,0.0,0.0
2019-06-14 17:05:58.448035,1,68,7,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,499,518,28.325,49.501999999999995,0.21,0.83,8.82,8,0,72,1,0,619,10816,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:06:08.446864,1,72,5,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,499,520,28.315,49.46,0.21,0.52,20.56,6,0,64,4,0,619,59999,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:06:18.445546,1,67,6,1,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,33,0,0,0,499,502,28.336,49.556000000000004,0.21,0.5,43.65,4,1,47,4,0,619,19939,clean,False,0,Clean,0.6,0.2,0.2,0.0,0.0
2019-06-14 17:06:28.428859,1,58,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,499,502,28.325,49.744,0.16,0.28,8.76,5,0,50,6,0,620,28536,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:06:38.428080,1,71,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,0,0,499,507,28.325,49.832,0.31,0.48,0.49,10,0,62,4,0,619,8023,juul,False,1,Juul,0.4,0.6,0.0,0.0,0.0
2019-06-14 17:06:48.426993,1,220,28,15,4,2,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,26,30,48,0,499,530,28.331,49.45,0.92,2.2,17.88,16,0,192,8,0,619,56041,juul,True,1,Juul,0.1,0.9,0.0,0.0,0.0
2019-06-14 17:06:58.426093,1,138,9,7,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,26,0,59,0,499,537,28.336,49.52,0.45,0.73,26.11,8,0,120,5,0,620,48635,juul,False,1,Juul,0.1,0.9,0.0,0.0,0.0
2019-06-14 17:07:08.424899,1,117,11,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,36,0,0,499,532,28.331,49.693999999999996,0.38,0.5,8.49,6,0,103,5,0,619,32382,juul,False,1,Juul,0.1,0.9,0.0,0.0,0.0
2019-06-14 17:07:18.424013,1,100,11,3,0,1,1,1,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,27,0,53,60,499,534,28.340999999999998,49.681999999999995,0.33,1.33,36.86,7,0,88,7,0,620,59975,juul,False,1,Juul,0.4,0.6,0.0,0.0,0.0
2019-06-14 17:07:28.423073,1,73,12,3,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,0,33,0,499,529,28.336,49.606,0.3,0.83,11.77,6,0,68,6,0,620,46890,juul,True,1,Juul,0.3,0.7,0.0,0.0,0.0
2019-06-14 17:07:38.421762,1,92,3,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,33,27,0,0,499,519,28.325,49.79600000000001,0.27,0.44,24.9,8,0,94,6,0,620,9022,juul,True,1,Juul,0.1,0.9,0.0,0.0,0.0
2019-06-14 17:07:48.420686,1,78,7,3,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,53,0,499,534,28.340999999999998,49.556000000000004,0.26,1.13,20.27,5,1,88,7,0,620,63600,clean,True,0,Clean,0.9,0.1,0.0,0.0,0.0
2019-06-14 17:07:58.404119,1,62,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,24,54,0,0,499,545,28.336,49.574,0.19,0.3,14.97,7,0,55,3,0,620,35271,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:08:08.403152,1,68,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,499,545,28.336,49.628,0.15,0.66,2.61,1,0,59,7,0,619,42652,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:08:18.401912,1,65,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,499,530,28.340999999999998,49.646,0.18,0.75,1.39,7,1,68,6,0,620,42560,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:08:28.401088,1,73,5,1,0,0,3,1,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,28,0,41,43,499,528,28.351999999999997,49.526,0.23,1.76,25.2,11,0,76,7,0,620,27791,clean,False,0,Clean,0.8,0.2,0.0,0.0,0.0
2019-06-14 17:08:38.400321,1,61,4,0,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,43,37,499,532,28.336,49.646,0.17,1.19,16.46,9,0,56,5,0,619,43276,clean,True,0,Clean,0.9,0.1,0.0,0.0,0.0
2019-06-14 17:08:48.400398,1,1570,908,319,73,35,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,25,29,21,0,499,580,28.340999999999998,49.402,12.66,19.46,56.49,80,0,3891,75,0,620,31719,juul,False,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:08:58.430683,1,6369,3615,1192,245,90,4,4,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,26,30,24,0,500,583,28.346,49.33,47.94,70.45,101.96,276,0,16727,478,0,620,47238,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:09:08.446211,1,6603,4661,1570,315,141,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26,30,46,0,500,585,28.351999999999997,49.333999999999996,59.23,88.49,110.39,276,1,19038,636,0,620,48804,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:09:18.461365,1,4597,2543,867,167,62,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,30,30,0,500,586,28.351999999999997,49.352,33.96,48.74,60.18,196,0,11678,356,0,620,39899,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:09:28.476447,1,1716,414,139,26,10,2,2,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,27,29,35,55,500,564,28.351999999999997,49.178000000000004,7.65,11.13,48.31,65,0,2344,79,0,620,23544,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:09:38.491447,1,688,158,35,11,3,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,27,29,0,34,500,554,28.357,49.008,2.82,4.0,23.45,31,0,723,22,0,620,65096,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:09:48.491026,1,799,192,61,14,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,29,0,0,499,592,28.357,48.92,3.35,4.33,16.46,32,0,1025,44,0,620,31812,juul,False,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:09:58.490094,1,387,107,30,4,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,31,64,0,499,567,28.368000000000002,49.04600000000001,1.77,2.8,22.53,19,0,433,15,0,620,3640,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:10:08.505166,1,345,77,23,6,3,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,26,27,32,35,499,577,28.357,49.04,1.45,2.55,26.57,15,0,386,14,0,620,39550,juul,False,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:10:18.504508,1,194,28,12,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,25,59,0,499,580,28.357,48.833999999999996,0.72,1.65,8.68,13,0,180,10,0,621,34848,juul,False,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:10:28.503848,1,141,17,9,1,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,30,40,0,499,581,28.368000000000002,48.611999999999995,0.53,1.67,15.87,11,0,155,12,0,620,46282,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:10:38.502806,1,125,19,3,4,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,29,0,58,499,562,28.373,48.523999999999994,0.46,1.53,14.06,3,0,113,9,0,620,58802,juul,True,1,Juul,0.1,0.9,0.0,0.0,0.0
2019-06-14 17:10:48.517834,1,137,16,3,3,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,28,45,499,567,28.362,48.486000000000004,0.44,1.63,14.38,3,0,132,10,0,620,63459,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:10:58.516852,1,220,36,8,0,3,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,40,38,499,543,28.373,48.56,0.8,1.93,24.05,13,0,179,12,0,620,35189,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:11:08.516724,1,376,78,22,4,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,26,26,32,0,499,564,28.373,48.68,1.49,2.27,21.65,13,0,408,15,0,621,58308,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:11:18.531030,1,178,29,8,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,31,0,47,499,557,28.378,48.702,0.7,1.54,15.67,4,0,198,10,0,620,65117,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:11:28.530214,1,146,19,6,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,0,0,499,554,28.383000000000003,48.738,0.48,1.04,22.35,9,0,148,4,0,620,27051,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:11:38.529349,1,115,10,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,34,47,499,553,28.389,48.74,0.36,1.02,4.48,9,0,116,7,0,620,13386,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:11:48.528562,1,100,5,2,2,2,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,31,33,0,499,533,28.389,48.828,0.34,1.35,18.07,8,0,62,6,0,620,40705,juul,True,1,Juul,0.1,0.9,0.0,0.0,0.0
2019-06-14 17:11:58.527980,1,104,13,2,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,50,499,522,28.389,48.86,0.32,0.9,40.01,9,0,73,2,0,620,46663,juul,True,1,Juul,0.1,0.9,0.0,0.0,0.0
2019-06-14 17:12:08.526901,1,122,18,8,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,30,0,0,499,493,28.394000000000002,48.794,0.55,1.37,15.08,10,0,121,2,0,620,9423,juul,True,1,Juul,0.1,0.9,0.0,0.0,0.0
2019-06-14 17:12:18.526252,1,115,14,6,0,0,0,2,1,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,28,0,0,48,499,495,28.394000000000002,48.636,0.43,1.35,51.39,14,0,103,9,0,620,29796,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:12:28.525490,1,127,14,5,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0,0,499,518,28.394000000000002,48.776,0.43,1.18,17.21,9,1,114,11,0,620,8169,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:12:38.524618,1,118,9,6,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,27,31,0,499,516,28.404,48.692,0.46,0.89,13.56,10,0,122,8,0,620,41620,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:12:48.524025,1,84,6,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,40,499,502,28.41,48.59,0.26,0.94,7.35,5,0,89,7,0,620,38559,juul,True,1,Juul,0.3,0.7,0.0,0.0,0.0
2019-06-14 17:12:58.507352,1,111,9,5,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,499,498,28.415,48.468,0.4,0.64,9.2,12,0,81,6,0,620,46397,juul,False,1,Juul,0.2,0.8,0.0,0.0,0.0
2019-06-14 17:13:08.507091,1,88,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,45,0,499,505,28.415,48.452,0.29,0.88,1.3,9,0,76,8,0,620,19322,juul,False,0,Clean,0.9,0.1,0.0,0.0,0.0
2019-06-14 17:13:18.505967,1,72,7,3,0,1,0,1,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,31,499,490,28.41,48.206,0.27,1.61,42.1,7,0,75,5,0,620,52569,juul,True,1,Juul,0.4,0.6,0.0,0.0,0.0
2019-06-14 17:13:28.504606,1,91,5,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,46,499,502,28.426,48.332,0.27,1.12,13.66,6,0,92,3,0,620,18899,clean,True,0,Clean,0.9,0.1,0.0,0.0,0.0
2019-06-14 17:13:38.504580,1,1169,140,30,5,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,25,27,0,40,499,563,28.42,48.31399999999999,3.45,4.44,42.02,58,0,1053,12,0,620,13554,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:13:48.518773,1,603,46,14,3,0,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,32,41,499,554,28.415,47.982,1.68,3.3,20.73,32,0,414,14,0,620,58124,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:13:58.518169,1,236,21,2,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,27,29,52,0,499,552,28.42,47.54600000000001,0.72,1.12,13.4,17,0,147,9,0,620,65481,juul,False,1,Juul,0.2,0.8,0.0,0.0,0.0
2019-06-14 17:14:08.517431,1,355,32,7,2,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,39,50,499,579,28.42,47.496,0.97,2.38,5.14,23,0,229,5,0,620,53857,juul,True,1,Juul,0.0,1.0,0.0,0.0,0.0
2019-06-14 17:14:18.516771,1,218,19,5,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,499,580,28.426,47.303999999999995,0.62,1.4,4.3,13,0,132,9,0,620,15243,juul,False,1,Juul,0.2,0.8,0.0,0.0,0.0
2019-06-14 17:14:28.516098,1,117,3,4,0,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,35,0,499,579,28.441,47.31,0.34,1.1,15.44,4,0,111,4,0,619,9112,juul,True,1,Juul,0.1,0.9,0.0,0.0,0.0
2019-06-14 17:14:38.515570,1,93,9,3,1,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,41,0,499,580,28.447,47.138000000000005,0.31,1.25,15.84,7,0,81,9,0,619,29518,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:14:48.514304,1,80,8,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,30,48,499,591,28.447,47.07,0.25,0.98,6.67,11,1,74,4,0,619,15745,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:14:58.513192,1,86,4,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,27,0,0,43,499,588,28.451999999999998,46.843999999999994,0.19,0.44,20.81,9,0,69,6,0,619,31756,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:15:08.498347,1,62,6,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,0,0,63,499,580,28.451999999999998,46.494,0.2,0.91,8.2,9,0,63,5,0,619,15831,clean,True,0,Clean,0.8,0.2,0.0,0.0,0.0
2019-06-14 17:15:18.498466,1,56,3,2,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,41,0,499,578,28.451999999999998,46.44,0.16,0.7,19.52,1,0,54,4,0,619,64276,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:15:28.495083,1,75,4,3,0,2,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,33,0,499,581,28.462,47.076,0.26,1.39,16.03,6,0,58,5,0,619,51483,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:15:38.493919,1,77,5,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,52,43,499,582,28.456999999999997,46.548,0.2,0.75,12.11,4,0,81,8,0,619,33468,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:15:48.492946,1,68,4,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,25,0,51,499,579,28.456999999999997,46.478,0.19,0.66,13.3,1,0,61,9,0,619,68,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:15:58.476617,1,68,4,3,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,41,0,499,582,28.468000000000004,46.238,0.21,0.97,13.87,5,0,55,4,0,618,23562,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:16:08.475649,1,62,6,2,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,25,0,0,11,499,587,28.468000000000004,46.184,0.17,0.42,46.79,1,0,55,5,0,618,8682,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:16:18.475158,1,58,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,34,0,0,62,499,581,28.479,46.31399999999999,0.12,0.48,17.09,5,1,64,3,0,618,54815,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:16:28.473721,1,62,6,2,2,1,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,24,35,0,34,499,590,28.474,45.662,0.22,1.04,22.7,4,0,65,4,0,618,40397,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:16:38.473838,1,56,4,2,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,0,36,499,581,28.474,45.576,0.18,0.75,9.9,9,0,62,3,0,618,10310,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:16:48.456836,1,53,6,0,0,1,1,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,26,0,42,76,499,582,28.474,45.36600000000001,0.16,0.86,37.66,6,0,60,5,0,618,52507,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:16:58.455778,1,53,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,499,575,28.484,45.263999999999996,0.12,0.22,4.79,1,0,54,5,0,618,32122,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:17:08.454802,1,44,9,2,0,1,2,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,36,60,499,570,28.484,45.354,0.19,1.09,28.53,5,0,75,2,0,618,49063,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:17:18.453886,1,53,6,0,0,3,1,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,27,0,31,42,499,568,28.495,45.152,0.19,1.38,35.87,9,0,53,4,0,618,32702,clean,False,0,Clean,0.9,0.0,0.1,0.0,0.0
2019-06-14 17:17:28.453047,1,47,2,3,0,0,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,25,0,40,43,499,570,28.49,45.494,0.15,0.86,38.14,7,0,67,7,0,618,29482,clean,False,0,Clean,0.9,0.1,0.0,0.0,0.0
2019-06-14 17:17:38.452185,1,68,3,1,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,41,499,567,28.506,45.308,0.16,1.09,18.57,4,0,73,10,0,618,26516,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:17:48.451218,1,66,2,3,1,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,27,0,59,499,570,28.506,45.36,0.19,1.29,20.71,5,0,86,5,0,618,10165,clean,False,0,Clean,0.9,0.1,0.0,0.0,0.0
2019-06-14 17:17:58.435662,1,61,4,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,0,0,499,560,28.506,45.516000000000005,0.16,0.58,19.94,3,0,71,7,0,618,41592,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:18:08.434867,1,45,4,2,2,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,31,46,0,45,499,549,28.521,45.36600000000001,0.17,1.0,30.36,5,0,65,8,0,618,35358,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:18:18.433432,1,58,2,0,0,2,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,38,499,542,28.506,45.378,0.17,1.43,15.2,5,0,61,3,0,618,18914,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:18:28.432254,1,55,3,1,0,0,0,2,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,499,535,28.516,45.33,0.15,0.83,34.63,3,0,57,5,0,618,57752,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:18:38.431336,1,53,6,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,30,0,30,0,499,525,28.516,45.138000000000005,0.17,0.92,27.78,2,0,55,10,0,618,63364,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:18:48.430972,1,43,4,2,2,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,27,28,38,0,499,526,28.526999999999997,45.218,0.19,0.92,23.58,2,1,52,10,0,618,32094,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:18:58.414774,1,47,3,2,0,0,2,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,37,0,40,0,499,509,28.521,45.312,0.17,0.56,58.25,6,0,57,6,0,618,39913,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:19:08.412965,1,53,4,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0,0,499,516,28.526999999999997,45.258,0.15,0.3,35.81,5,0,66,7,0,618,48424,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:19:18.412093,1,40,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,26,0,0,499,514,28.531999999999996,44.952,0.12,0.51,5.94,3,0,55,5,0,618,10239,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:19:28.411056,1,49,3,1,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,35,0,0,59,499,502,28.526999999999997,44.76,0.14,0.72,38.85,7,0,58,8,0,618,51338,clean,False,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:19:38.395159,1,53,1,1,1,0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,44,0,45,499,500,28.526999999999997,44.34,0.16,1.24,22.77,4,0,58,4,0,618,1494,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:19:48.394375,1,41,3,2,1,1,1,0,2,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,33,27,51,53,499,492,28.537,44.63,0.19,1.33,52.54,4,0,55,5,0,618,64499,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:19:58.393019,1,44,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,499,492,28.541999999999998,44.821999999999996,0.16,0.47,9.2,4,0,51,4,0,619,28954,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:20:08.392112,1,45,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,41,32,46,499,496,28.531999999999996,44.666000000000004,0.16,0.95,3.17,3,0,53,7,0,618,6916,clean,True,0,Clean,0.9,0.1,0.0,0.0,0.0
2019-06-14 17:20:18.391089,1,45,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,46,57,499,501,28.537,44.474,0.15,0.8,4.62,5,0,54,5,0,618,24006,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:20:28.374703,1,50,3,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,33,0,499,506,28.541999999999998,44.574,0.17,0.88,3.95,2,0,48,3,0,618,50521,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
2019-06-14 17:20:38.374012,1,39,3,0,1,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,37,32,63,499,508,28.541999999999998,44.63,0.14,1.25,20.21,7,0,63,4,0,618,25126,clean,True,0,Clean,1.0,0.0,0.0,0.0,0.0
